gamintojas;metai;kaina;rida;pavaros;kuras;kW
0;2009;7650.0;280000.0;1;1;130.0
8;2010;7650.0;245000.0;1;3;73.0
3;2012;7650.0;230000.0;0;1;103.0
6;2011;7650.0;393680.0;1;1;195.0
0;2016;7650.0;235000.0;0;1;85.0
5;2010;7650.0;208000.0;1;1;136.0
3;2013;7650.0;187920.0;1;0;147.0
20;2020;7650.0;252400.0;0;1;70.0
8;2014;7650.0;245000.0;0;0;97.0
5;2013;7680.0;278000.0;0;1;85.0
0;2012;7680.0;302532.0;1;1;180.0
4;2020;7699.0;170000.0;0;1;96.0
5;2009;7699.0;290000.0;1;1;136.0
20;2017;7699.0;88200.0;0;1;66.0
21;2016;7699.0;160000.0;0;1;81.0
3;2010;7699.0;251000.0;1;1;103.0
14;2012;7700.0;248000.0;1;1;110.0
6;2011;7700.0;290000.0;1;1;125.0
4;2014;7700.0;340000.0;1;1;120.0
21;2017;7700.0;85645.0;0;1;73.0
5;2012;7700.0;181365.0;1;0;179.0
16;2014;7700.0;264070.0;0;1;85.0
26;2016;7700.0;300000.0;1;1;110.0
3;2009;7700.0;226375.0;1;1;176.0
28;2007;7700.0;128651.0;1;0;203.0
14;2011;7700.0;178000.0;1;0;86.0
1;2019;7700.0;186300.0;0;0;81.0
5;2014;7700.0;259793.0;0;1;84.0
9;2016;7700.0;170000.0;0;1;110.0
46;2022;7700.0;18200.0;1;1;6.0
14;2012;7700.0;226360.0;0;1;81.0
3;2013;7700.0;284355.0;0;1;77.0
14;2013;7700.0;246000.0;0;1;81.0
14;2017;7700.0;84300.0;1;-1;80.0
26;2014;7700.0;211000.0;0;1;103.0
8;2016;7700.0;240000.0;0;1;82.0
0;2016;7700.0;265000.0;0;1;85.0
0;2012;7700.0;299500.0;1;0;135.0
0;2015;7700.0;218000.0;0;0;80.0
14;2015;7700.0;230548.0;0;1;96.0
5;2007;7700.0;324859.0;1;1;136.0
3;2011;7700.0;279518.0;1;1;103.0
5;2015;7750.0;237491.0;0;1;133.0
27;2012;7750.0;204000.0;0;1;111.0
4;2015;7750.0;185494.0;0;1;85.0
6;2008;7750.0;163000.0;1;0;170.0
5;2009;7750.0;290000.0;1;1;129.0
17;2012;7750.0;253657.0;1;1;135.0
12;2012;7750.0;199000.0;1;1;121.0
3;2014;7750.0;265000.0;1;1;77.0
8;2014;7750.0;204467.0;1;3;55.0
5;2017;7750.0;290000.0;0;1;88.0
5;2011;7750.0;300000.0;1;1;120.0
5;2008;7750.0;268946.0;1;1;136.0
3;2003;7750.0;296042.0;0;1;96.0
5;2008;7750.0;286700.0;1;1;136.0
36;2014;7777.0;150000.0;1;0;135.0
6;2001;7777.0;228897.0;1;0;225.0
16;2013;7777.0;100000.0;0;1;66.0
5;2008;7777.0;300000.0;1;1;136.0
12;2016;7777.0;191777.0;0;1;125.0
12;2015;7799.0;198434.0;0;1;125.0
3;2012;7799.0;196652.0;1;1;103.0
26;2011;7799.0;242534.0;0;1;63.0
6;2015;7799.0;305681.0;1;1;150.0
7;2013;7799.0;161086.0;0;1;108.0
12;2016;7799.0;232000.0;1;1;96.0
14;2015;7799.0;67640.0;1;-1;80.0
3;2016;7800.0;223293.0;0;1;81.0
2;2008;7800.0;300000.0;1;1;171.0
1;2015;7800.0;309362.0;1;1;77.0
8;2015;7800.0;246689.0;0;1;82.0
23;2013;7800.0;178000.0;0;1;110.0
5;2011;7800.0;348526.0;1;1;120.0
5;2007;7800.0;327317.0;1;1;136.0
2;2012;7800.0;236840.0;1;1;130.0
2;2012;7800.0;340000.0;0;1;130.0
5;2007;7800.0;286378.0;1;0;175.0
3;2012;7800.0;212000.0;1;0;132.0
6;2014;7800.0;365000.0;0;1;120.0
8;2019;7804.0;67000.0;1;3;54.0
20;2017;7804.0;245707.0;0;1;66.0
0;2010;7850.0;297150.0;1;1;150.0
21;2013;7850.0;272000.0;1;1;120.0
36;2012;7850.0;219852.0;1;1;105.0
26;2014;7865.0;203000.0;0;1;92.0
26;2019;7865.0;211000.0;0;0;74.0
34;2010;7890.0;247000.0;1;1;116.0
0;2010;7899.0;245175.0;0;1;150.0
6;2010;7899.0;326633.0;1;1;125.0
4;2014;7900.0;190000.0;0;1;84.0
21;2017;7900.0;137238.0;0;1;73.0
6;2009;7900.0;280000.0;1;1;125.0
1;2018;7900.0;102389.0;0;0;81.0
2;2008;7900.0;228000.0;0;1;176.0
4;2017;7900.0;157000.0;1;0;96.0
0;2011;7900.0;226000.0;1;1;105.0
6;2010;7900.0;311665.0;1;1;120.0
0;2011;7900.0;242776.0;0;1;135.0
0;2010;7900.0;221053.0;0;1;145.0
2;2011;7900.0;315040.0;0;1;125.0
21;2014;7900.0;183000.0;1;1;68.0
4;2012;7900.0;309000.0;0;1;94.0
5;2010;7900.0;281400.0;1;1;151.0
26;2018;7900.0;186000.0;0;1;74.0
0;2009;7900.0;210000.0;1;1;180.0
5;2015;7900.0;300000.0;1;1;110.0
8;2005;7900.0;455342.0;1;1;122.0
3;2019;7900.0;229150.0;0;1;59.0
0;2014;7900.0;316040.0;1;1;135.0
14;2010;7900.0;345000.0;1;1;140.0
2;2012;7900.0;335485.0;1;1;150.0
26;2013;7900.0;183400.0;0;0;110.0
6;2009;7900.0;279632.0;1;1;165.0
0;2011;7900.0;230000.0;1;0;150.0
5;2013;7900.0;205000.0;0;1;84.0
12;2015;7900.0;286681.0;1;1;96.0
5;2013;7900.0;240000.0;0;1;84.0
2;2010;7900.0;276953.0;1;1;176.0
2;2010;7900.0;351180.0;1;1;140.0
3;2011;7900.0;160000.0;0;0;90.0
0;2011;7900.0;328000.0;1;1;135.0
1;2020;7900.0;159000.0;0;0;70.0
0;2011;7900.0;310000.0;1;1;135.0
1;2010;7900.0;233851.0;0;1;77.0
1;2014;7900.0;212000.0;1;0;90.0
3;2015;7900.0;246000.0;1;1;103.0
2;2009;7900.0;380976.0;1;1;176.0
3;2015;7950.0;300000.0;0;1;88.0
0;2010;7950.0;270000.0;1;1;150.0
12;2014;7950.0;250000.0;0;1;100.0
12;2015;7950.0;279658.0;1;1;143.0
2;2011;7950.0;159034.0;0;1;125.0
3;2013;7950.0;118000.0;0;0;63.0
17;2012;7950.0;252000.0;0;1;135.0
12;2014;7950.0;178000.0;1;1;143.0
27;2015;7950.0;252700.0;0;1;110.0
12;2015;7950.0;260000.0;1;1;96.0
5;2011;7950.0;244000.0;1;1;158.0
12;2016;7950.0;134946.0;0;1;81.0
5;2013;7950.0;120000.0;1;1;84.0
4;2017;7950.0;174000.0;1;1;88.0
26;2014;7950.0;310211.0;1;1;103.0
18;2010;7950.0;201000.0;1;1;145.0
3;2013;7950.0;269000.0;1;1;77.0
0;2011;7950.0;308300.0;0;1;135.0
2;2013;7950.0;272000.0;0;1;110.0
12;2012;7950.0;266700.0;1;3;111.0
3;2009;7950.0;272200.0;1;1;103.0
8;2012;7950.0;241000.0;0;1;110.0
36;2011;7950.0;165000.0;0;1;105.0
20;2019;7950.0;48000.0;0;0;103.0
16;2013;7950.0;283000.0;1;1;100.0
12;2019;7950.0;199139.0;0;1;56.0
14;2014;7950.0;194000.0;0;1;81.0
1;2020;7986.0;196000.0;0;0;70.0
4;2018;7986.0;173000.0;0;0;96.0
41;2017;7986.0;137444.0;1;0;224.0
47;2019;7990.0;29000.0;1;1;6.0
27;2015;7990.0;195000.0;1;1;110.0
5;2013;7990.0;210000.0;1;0;224.0
22;2017;7990.0;76000.0;1;0;214.0
1;2013;7990.0;205000.0;1;1;125.0
0;2011;7990.0;245000.0;1;1;130.0
0;2015;7990.0;289000.0;1;1;110.0
36;2011;7990.0;189000.0;1;1;105.0
27;2016;7991.0;122000.0;0;0;66.0
2;2011;7999.0;278790.0;1;1;105.0
17;2013;7999.0;224158.0;1;1;96.0
8;2013;7999.0;150755.0;1;5;131.0
18;2011;7999.0;283144.0;0;1;125.0
26;2012;7999.0;280242.0;0;1;74.0
5;2013;7999.0;274000.0;1;1;158.0
12;2019;7999.0;200000.0;0;1;81.0
14;2016;7999.0;195862.0;0;1;81.0
0;2011;7999.0;257045.0;1;1;105.0
10;2011;7999.0;252235.0;1;1;177.0
41;2017;7999.0;130000.0;1;0;211.0
14;2013;7999.0;195000.0;0;0;86.0
3;2009;7999.0;103000.0;0;0;110.0
8;2011;7999.0;190000.0;0;1;110.0
5;2014;7999.0;260525.0;0;1;140.0
6;2010;7999.0;319790.0;1;1;125.0
1;2014;7999.0;330000.0;1;1;103.0
29;2014;7999.0;269343.0;1;1;110.0
3;2012;7999.0;178000.0;0;1;81.0
2;2012;7999.0;327070.0;1;1;130.0
3;2015;7999.0;364000.0;0;1;88.0
2;2011;8000.0;256000.0;1;0;155.0
2;2012;8000.0;216000.0;0;0;125.0
1;2017;8000.0;235000.0;0;1;66.0
27;2017;8000.0;70479.0;0;0;66.0
27;2014;8000.0;281190.0;1;1;110.0
0;2010;8000.0;351866.0;1;1;180.0
2;2011;8000.0;304817.0;1;1;140.0
0;2012;8000.0;251278.0;1;1;135.0
8;2010;8000.0;242947.0;1;3;73.0
5;2014;8000.0;247853.0;1;1;84.0
36;2015;8000.0;187971.0;0;1;82.0
6;2016;8000.0;220000.0;0;1;80.0
3;2014;8000.0;370000.0;1;1;130.0
0;2007;8000.0;265326.0;1;1;173.0
0;2008;8000.0;340000.0;1;5;200.0
20;2018;8000.0;300000.0;0;1;81.0
34;2018;8000.0;88671.0;0;0;88.0
1;2020;8000.0;157000.0;0;0;70.0
21;2018;8000.0;233000.0;1;1;110.0
2;2009;8000.0;223829.0;0;1;105.0
0;2011;8099.0;285124.0;1;1;135.0
5;2009;8099.0;325270.0;0;1;120.0
16;2012;8100.0;181000.0;0;0;99.0
14;2011;8100.0;216147.0;1;0;104.0
14;2015;8100.0;146000.0;1;-1;80.0
12;2017;8100.0;193305.0;0;1;100.0
3;2013;8100.0;228030.0;0;1;103.0
8;2016;8100.0;265000.0;1;0;108.0
8;2010;8100.0;225064.0;1;1;110.0
0;2012;8100.0;269853.0;1;1;180.0
23;2015;8100.0;191852.0;0;1;110.0
3;2014;8100.0;252021.0;0;1;103.0
12;2016;8100.0;216599.0;0;1;81.0
6;2013;8100.0;243000.0;0;1;88.0
8;2014;8100.0;85000.0;0;1;66.0
3;2012;8100.0;282919.0;1;1;77.0
2;2011;8100.0;298099.0;1;1;125.0
29;2017;8107.0;249562.0;1;1;85.0
18;2016;8150.0;260000.0;0;1;104.0
8;2014;8150.0;169300.0;1;1;110.0
2;2010;8150.0;276000.0;1;1;125.0
4;2019;8150.0;149000.0;1;0;96.0
14;2014;8150.0;123000.0;1;0;86.0
0;2012;8150.0;258142.0;1;1;160.0
14;2018;8150.0;191000.0;0;1;81.0
16;2015;8170.0;210000.0;0;0;99.0
26;2014;8199.0;210536.0;0;0;118.0
12;2018;8199.0;192000.0;1;1;96.0
5;2010;8199.0;299000.0;0;1;136.0
6;2013;8200.0;188000.0;1;0;135.0
26;2015;8200.0;40000.0;1;0;74.0
3;2015;8200.0;244000.0;0;1;75.0
28;2009;8200.0;290000.0;1;3;155.0
3;2011;8200.0;250147.0;1;1;110.0
0;2014;8200.0;334000.0;1;1;105.0
5;2013;8200.0;235000.0;1;1;110.0
12;2015;8200.0;240000.0;0;1;96.0
5;2014;8200.0;281826.0;1;1;120.0
3;2011;8200.0;274000.0;0;1;85.0
16;2012;8200.0;269000.0;1;1;135.0
0;2011;8200.0;322000.0;0;1;135.0
12;2014;8200.0;208000.0;1;1;120.0
9;2010;8200.0;260000.0;1;1;180.0
26;2018;8200.0;139000.0;0;1;73.0
4;2015;8200.0;240000.0;1;1;150.0
5;2015;8200.0;243000.0;0;1;84.0
8;2015;8200.0;260052.0;0;1;82.0
14;2012;8200.0;43859.0;1;-1;80.0
0;2012;8200.0;310256.0;1;1;135.0
3;2015;8200.0;220000.0;1;1;81.0
1;2020;8200.0;141500.0;0;0;70.0
3;2004;8200.0;360000.0;0;1;77.0
12;2008;8200.0;193582.0;0;1;84.0
4;2015;8200.0;111000.0;1;0;81.0
3;2013;8200.0;254426.0;0;1;77.0
3;2012;8200.0;228037.0;0;1;103.0
5;2013;8200.0;234628.0;1;1;151.0
13;2012;8222.0;190000.0;0;1;110.0
4;2019;8228.0;206454.0;0;1;96.0
0;2013;8250.0;255600.0;0;1;120.0
0;2012;8250.0;227581.0;1;1;135.0
0;2014;8250.0;270506.0;1;1;105.0
36;2014;8250.0;177000.0;0;1;105.0
3;2014;8250.0;102000.0;0;1;81.0
26;2018;8250.0;71000.0;0;0;90.0
0;2012;8250.0;270321.0;1;1;160.0
5;2015;8250.0;280000.0;0;1;88.0
5;2015;8250.0;300000.0;0;1;88.0
27;2013;8300.0;163000.0;0;1;110.0
0;2015;8300.0;112999.0;0;1;85.0
3;2015;8300.0;220000.0;0;1;81.0
5;2014;8300.0;209000.0;1;1;85.0
5;2012;8300.0;290000.0;1;1;120.0
0;2007;8300.0;263413.0;1;1;173.0
0;2016;8300.0;106000.0;0;1;85.0
2;2014;8300.0;350000.0;0;1;150.0
4;2017;8300.0;198000.0;1;1;88.0
3;2013;8300.0;330519.0;1;1;130.0
3;2004;8300.0;347000.0;0;1;128.0
19;2011;8300.0;335000.0;1;1;175.0
2;2010;8300.0;206000.0;1;0;132.0
13;2011;8300.0;262715.0;1;1;110.0
2;2009;8300.0;323000.0;0;1;125.0
16;2015;8300.0;73800.0;0;1;81.0
4;2020;8349.0;133400.0;0;0;81.0
1;2020;8349.0;182000.0;0;0;70.0
1;2021;8349.0;203000.0;0;0;70.0
20;2019;8349.0;206000.0;0;0;85.0
20;2018;8349.0;157000.0;0;0;85.0
4;2018;8349.0;222000.0;0;1;96.0
12;2018;8349.0;213000.0;0;1;100.0
12;2018;8349.0;197000.0;0;1;100.0
12;2019;8349.0;188000.0;0;0;77.0
6;2010;8350.0;268657.0;1;1;125.0
18;2015;8350.0;175070.0;1;1;100.0
8;2010;8350.0;163858.0;1;3;73.0
2;2011;8350.0;274000.0;1;1;105.0
8;2003;8350.0;289510.0;1;1;122.0
8;2016;8350.0;92000.0;1;3;73.0
17;2013;8350.0;172000.0;0;1;135.0
5;2011;8350.0;308000.0;1;1;151.0
3;2007;8350.0;284000.0;0;1;77.0
12;2016;8350.0;236000.0;1;1;125.0
12;2017;8350.0;205000.0;1;1;100.0
14;2015;8390.0;260000.0;0;1;81.0
12;2022;8399.0;55969.0;1;-1;100.0
0;2013;8400.0;198000.0;1;1;105.0
1;2018;8400.0;19045.0;0;0;44.0
0;2013;8400.0;280000.0;1;1;135.0
0;2014;8400.0;339800.0;1;1;135.0
2;2013;8400.0;213703.0;1;0;155.0
12;2018;8400.0;301000.0;0;1;100.0
12;2018;8400.0;265000.0;0;1;75.0
5;2012;8400.0;282855.0;0;1;120.0
20;2017;8400.0;179000.0;1;2;68.0
27;2015;8400.0;341000.0;0;1;110.0
7;2015;8400.0;166000.0;1;0;129.0
6;2010;8400.0;228000.0;1;0;135.0
0;2012;8400.0;251000.0;1;1;105.0
0;2011;8444.0;230000.0;0;1;180.0
32;2013;8450.0;268000.0;1;1;131.0
14;2016;8450.0;150000.0;0;0;85.0
20;2007;8450.0;280000.0;0;1;85.0
8;2011;8450.0;239000.0;1;1;110.0
5;2012;8450.0;256344.0;1;0;176.0
11;2018;8450.0;188585.0;1;1;88.0
0;2010;8450.0;296000.0;1;1;150.0
4;2021;8450.0;161956.0;0;0;96.0
2;2013;8450.0;340000.0;0;1;105.0
12;2019;8469.0;139000.0;0;1;81.0
14;2015;8470.0;111226.0;1;-1;80.0
21;2018;8470.0;137516.0;0;1;73.0
27;2013;8499.0;183293.0;0;1;110.0
27;2013;8499.0;244181.0;1;1;110.0
21;2018;8499.0;219948.0;0;1;88.0
6;2010;8499.0;282000.0;1;1;125.0
14;2016;8499.0;73281.0;1;-1;80.0
6;2011;8499.0;239000.0;1;1;195.0
31;2015;8499.0;250000.0;0;1;103.0
28;2007;8499.0;229540.0;1;3;200.0
2;2011;8499.0;283221.0;0;0;245.0
14;2013;8500.0;169774.0;0;1;110.0
8;2018;8500.0;150780.0;0;0;82.0
8;2018;8500.0;156344.0;0;0;82.0
8;2018;8500.0;151942.0;0;0;82.0
8;2018;8500.0;145798.0;0;0;82.0
10;2015;8500.0;254000.0;1;1;120.0
0;2012;8500.0;283000.0;1;1;135.0
0;2013;8500.0;316100.0;1;1;135.0
5;2011;8500.0;280000.0;1;1;120.0
29;2019;8500.0;158000.0;1;1;85.0
3;2017;8500.0;93165.0;1;2;60.0
2;2012;8500.0;258321.0;0;0;125.0
0;2011;8500.0;241000.0;1;0;225.0
3;2016;8500.0;197405.0;0;1;81.0
29;2014;8500.0;240071.0;0;1;81.0
26;2018;8500.0;109257.0;1;1;88.0
18;2018;8500.0;218000.0;0;1;104.0
5;2015;8500.0;282298.0;1;4;212.0
5;2015;8500.0;282298.0;1;1;162.0
2;2012;8500.0;275963.0;1;1;150.0
14;2016;8500.0;30200.0;1;2;80.0
14;2015;8500.0;153325.0;0;0;85.0
0;2013;8500.0;236240.0;1;0;177.0
14;2014;8500.0;241000.0;0;1;96.0
5;2012;8500.0;243000.0;1;1;120.0
3;2016;8500.0;185000.0;0;1;81.0
0;2007;8500.0;230000.0;0;0;110.0
8;2016;8500.0;189500.0;1;3;74.0
34;2019;8500.0;248000.0;0;1;88.0
3;2014;8500.0;215472.0;1;0;110.0
0;2011;8500.0;318240.0;1;1;135.0
12;2016;8500.0;298607.0;0;1;100.0
26;2016;8500.0;215000.0;0;1;95.0
12;2012;8500.0;270945.0;0;1;92.0
2;2008;8500.0;290780.0;1;1;120.0
9;2015;8500.0;189000.0;1;1;140.0
0;2011;8500.0;274000.0;0;1;135.0
12;2014;8500.0;227207.0;1;1;143.0
3;2015;8500.0;137969.0;1;5;85.0
5;2013;8550.0;199878.0;0;1;85.0
0;2012;8550.0;195235.0;0;1;135.0
8;2012;8550.0;263000.0;1;1;110.0
5;2014;8555.0;200000.0;0;1;100.0
8;2015;8590.0;170000.0;0;0;97.0
20;2016;8590.0;183326.0;0;1;81.0
3;2013;8591.0;248000.0;1;0;147.0
29;2014;8599.0;290000.0;0;1;103.0
2;2011;8600.0;337092.0;0;1;105.0
13;2011;8600.0;280125.0;1;1;110.0
2;2008;8600.0;405619.0;1;1;176.0
26;2016;8600.0;170000.0;0;0;74.0
2;2013;8600.0;320260.0;1;0;245.0
1;2018;8600.0;114000.0;1;0;70.0
2;2012;8600.0;309015.0;1;1;150.0
2;2012;8600.0;313410.0;1;1;150.0
3;2014;8600.0;250000.0;0;1;103.0
4;2021;8600.0;114369.0;0;0;81.0
14;2014;8600.0;78500.0;0;0;86.0
23;2013;8600.0;190000.0;1;1;110.0
4;2014;8600.0;502000.0;0;1;96.0
15;2014;8600.0;242000.0;0;0;88.0
10;2014;8600.0;183000.0;1;1;120.0
17;2013;8650.0;184358.0;0;1;135.0
5;2014;8650.0;300000.0;1;1;133.0
3;2015;8650.0;247588.0;0;1;110.0
27;2013;8650.0;205768.0;1;1;110.0
0;2010;8650.0;250000.0;1;1;150.0
27;2012;8650.0;193828.0;0;1;110.0
16;2018;8650.0;330123.0;1;3;104.0
4;2019;8650.0;159000.0;1;1;96.0
8;2014;8650.0;188000.0;1;1;110.0
14;2014;8650.0;95000.0;1;2;80.0
26;2016;8650.0;215000.0;0;1;74.0
3;2014;8650.0;199000.0;1;1;110.0
26;2015;8650.0;176500.0;0;1;85.0
8;2015;8650.0;229234.0;1;3;54.0
5;2010;8650.0;290000.0;1;1;120.0
21;2012;8650.0;285503.0;1;1;120.0
26;2019;8650.0;148000.0;1;1;88.0
6;2012;8650.0;186000.0;0;1;120.0
5;2015;8690.0;254000.0;0;1;140.0
8;2014;8699.0;274593.0;1;3;73.0
0;2011;8699.0;248638.0;1;1;105.0
5;2013;8700.0;190000.0;1;1;110.0
27;2013;8700.0;245000.0;0;1;110.0
8;2016;8700.0;260000.0;0;0;97.0
0;2011;8700.0;200000.0;1;1;180.0
8;2013;8700.0;212000.0;1;3;73.0
12;2020;8700.0;214000.0;0;1;77.0
9;2011;8700.0;362966.0;1;1;180.0
8;2016;8700.0;245123.0;1;3;100.0
0;2008;8700.0;303000.0;1;1;173.0
8;2015;8700.0;211000.0;0;1;105.0
3;2011;8700.0;229000.0;0;1;81.0
13;2012;8700.0;282000.0;0;1;110.0
4;2018;8700.0;200000.0;1;1;88.0
3;2016;8700.0;272120.0;1;1;110.0
8;2006;8700.0;320000.0;1;1;122.0
4;2014;8700.0;118000.0;1;0;60.0
27;2014;8700.0;182000.0;0;1;110.0
12;2013;8700.0;1752152.0;0;1;96.0
29;2019;8712.0;192000.0;1;1;85.0
20;2017;8712.0;255000.0;0;1;96.0
20;2018;8712.0;182000.0;0;1;81.0
20;2019;8712.0;154000.0;0;0;103.0
20;2019;8712.0;169000.0;0;0;85.0
0;2011;8750.0;303156.0;1;1;190.0
0;2013;8750.0;301525.0;1;1;135.0
0;2012;8750.0;250000.0;1;1;135.0
12;2018;8750.0;329768.0;0;1;81.0
28;2011;8750.0;224288.0;1;3;100.0
14;2006;8750.0;177854.0;1;0;230.0
2;2011;8750.0;318231.0;1;1;150.0
3;2014;8750.0;245000.0;1;1;77.0
20;2011;8750.0;134800.0;0;1;107.0
2;2012;8750.0;321000.0;1;1;150.0
17;2013;8750.0;74000.0;1;3;110.0
12;2015;8750.0;240000.0;1;1;96.0
0;2011;8750.0;231600.0;1;1;135.0
3;2016;8772.0;191300.0;0;1;103.0
26;2012;8777.0;198000.0;1;1;120.0
8;2012;8777.0;145000.0;0;1;91.0
8;2013;8790.0;208000.0;1;3;73.0
0;2009;8790.0;187000.0;1;1;180.0
26;2014;8799.0;204000.0;1;1;103.0
1;2017;8799.0;349000.0;1;1;110.0
7;2014;8800.0;230220.0;1;1;110.0
0;2015;8800.0;176000.0;0;1;85.0
3;2018;8800.0;310000.0;1;1;85.0
8;2011;8800.0;190000.0;1;1;110.0
0;2013;8800.0;262105.0;1;1;105.0
0;2013;8800.0;283011.0;0;1;120.0
2;2012;8800.0;268000.0;1;1;180.0
2;2014;8800.0;213000.0;1;1;105.0
4;2018;8800.0;179000.0;1;1;88.0
5;2013;8800.0;268504.0;0;1;120.0
7;2015;8800.0;283761.0;1;1;108.0
2;2007;8800.0;144000.0;1;0;257.0
6;2010;8800.0;217000.0;1;1;125.0
0;2010;8800.0;329000.0;1;1;150.0
5;2015;8800.0;204000.0;0;1;84.0
6;2014;8800.0;143555.0;0;1;80.0
0;2008;8800.0;174303.0;1;0;225.0
10;2015;8800.0;202435.0;0;1;120.0
12;2013;8800.0;210885.0;0;1;96.0
6;2010;8800.0;274216.0;1;1;150.0
32;2012;8800.0;181111.0;1;1;120.0
34;2020;8833.0;170610.0;0;1;70.0
0;2013;8850.0;283455.0;1;1;105.0
13;2011;8850.0;262000.0;1;1;110.0
3;2015;8850.0;280000.0;0;1;81.0
12;2019;8850.0;144000.0;0;1;81.0
1;2014;8850.0;200000.0;0;1;103.0
0;2013;8850.0;325000.0;1;1;135.0
5;2014;8875.0;221300.0;1;1;158.0
8;2011;8888.0;115000.0;1;3;73.0
8;2014;8888.0;149000.0;1;3;74.0
26;2016;8888.0;261000.0;1;1;110.0
2;2010;8888.0;273000.0;1;1;177.0
0;2014;8890.0;160000.0;0;1;85.0
21;2017;8890.0;60000.0;0;1;73.0
8;2017;8890.0;317444.0;0;1;70.0
17;2013;8899.0;160353.0;1;1;135.0
0;2011;8899.0;238000.0;1;1;150.0
14;2013;8899.0;209600.0;1;1;110.0
23;2016;8900.0;135000.0;0;1;133.0
0;2014;8900.0;235000.0;1;1;135.0
5;2009;8900.0;258000.0;0;1;136.0
3;2019;8900.0;249100.0;0;1;75.0
8;2019;8900.0;167083.0;0;0;82.0
8;2019;8900.0;148130.0;0;0;82.0
6;2012;8900.0;317000.0;1;1;195.0
5;2011;8900.0;251212.0;1;1;151.0
8;2017;8900.0;159260.0;0;0;73.0
3;2015;8900.0;356700.0;1;3;150.0
5;2012;8900.0;275000.0;1;0;179.0
2;2009;8900.0;263000.0;1;1;177.0
27;2014;8900.0;213410.0;1;1;129.0
27;2012;8900.0;267600.0;1;1;110.0
2;2009;8900.0;279200.0;0;1;125.0
20;2018;8900.0;210000.0;0;1;89.0
0;2016;8900.0;153000.0;1;1;85.0
0;2015;8900.0;171000.0;1;1;110.0
0;2013;8900.0;166000.0;1;0;100.0
5;2013;8900.0;239000.0;1;1;110.0
3;2022;8900.0;8700.0;1;0;81.0
8;2018;8900.0;110000.0;0;0;82.0
3;2018;8900.0;267856.0;0;0;81.0
13;2014;8900.0;250000.0;1;1;110.0
3;2017;8900.0;162500.0;0;1;81.0
1;2014;8900.0;223543.0;1;1;77.0
0;2017;8900.0;302100.0;1;1;110.0
0;2012;8900.0;159000.0;0;0;135.0
0;2012;8900.0;309852.0;1;1;135.0
5;2013;8900.0;313000.0;1;1;120.0
28;2007;8900.0;172000.0;1;3;155.0
12;2014;8900.0;291000.0;1;1;120.0
12;2019;8900.0;152000.0;1;1;90.0
7;2014;8900.0;229000.0;0;1;108.0
5;2016;8900.0;293000.0;1;1;88.0
3;2019;8900.0;206934.0;0;1;70.0
3;2017;8900.0;174000.0;0;1;81.0
12;2017;8900.0;188961.0;0;1;70.0
7;1988;8900.0;115000.0;0;0;60.0
7;1988;8900.0;117000.0;0;0;100.0
0;2012;8950.0;269750.0;1;1;190.0
8;2015;8950.0;122000.0;1;3;74.0
4;2018;8950.0;92231.0;1;1;88.0
5;2012;8950.0;231000.0;0;1;120.0
0;2011;8950.0;300000.0;1;1;230.0
36;2015;8950.0;147483.0;0;0;75.0
27;2013;8950.0;216000.0;1;1;129.0
6;2009;8950.0;297000.0;1;1;140.0
5;2009;8950.0;320000.0;0;1;120.0
0;2012;8950.0;278834.0;1;0;135.0
12;2016;8950.0;160340.0;0;1;125.0
1;2013;8950.0;293000.0;1;1;110.0
2;2013;8950.0;277541.0;1;1;150.0
2;2008;8950.0;259000.0;1;1;176.0
0;2013;8950.0;276485.0;1;1;135.0
0;2012;8950.0;196234.0;1;1;135.0
3;2015;8950.0;126000.0;1;0;81.0
5;2011;8950.0;278000.0;1;1;147.0
0;2007;8950.0;241696.0;1;1;173.0
7;2016;8950.0;127644.0;1;0;129.0
20;2019;8950.0;102000.0;0;0;66.0
26;2020;8950.0;178000.0;0;1;88.0
26;2020;8950.0;194000.0;0;1;88.0
5;2011;8950.0;241000.0;1;1;120.0
2;2013;8950.0;215000.0;0;1;100.0
12;2019;8950.0;200252.0;0;0;110.0
5;2015;8950.0;268000.0;1;1;85.0
5;2009;8950.0;328392.0;0;1;120.0
5;2012;8950.0;355000.0;1;1;120.0
1;2014;8950.0;192000.0;0;1;110.0
12;2019;8954.0;198267.0;0;1;90.0
4;2018;8954.0;185000.0;0;1;96.0
4;2020;8954.0;173000.0;0;0;81.0
36;2018;8954.0;195000.0;0;0;75.0
12;2019;8954.0;158000.0;0;0;77.0
0;2016;8954.0;299700.0;1;1;110.0
12;2019;8990.0;138000.0;0;0;61.0
26;2015;8990.0;263600.0;0;1;92.0
0;2012;8990.0;199000.0;1;1;130.0
0;2009;8990.0;299000.0;1;1;180.0
20;2017;8990.0;253000.0;1;1;118.0
23;2013;8990.0;212697.0;1;1;110.0
14;2013;8991.0;124980.0;1;0;86.0
36;2017;8999.0;64989.0;0;0;75.0
26;2015;8999.0;285191.0;0;1;110.0
16;2017;8999.0;215409.0;1;1;104.0
5;2011;8999.0;275309.0;1;1;120.0
19;2011;8999.0;207558.0;1;1;175.0
2;2012;8999.0;263455.0;0;1;100.0
18;2013;8999.0;182000.0;0;1;100.0
27;2015;8999.0;163120.0;0;1;110.0
0;2011;8999.0;178523.0;1;0;100.0
5;2015;8999.0;258000.0;1;1;133.0
